"","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3","noSelect","Actual","logits","soft1"
"385","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","A",0.173965430731927,"A","A=0",1,TRUE,0.128876760854955,0.236229795178094
"386","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","Au=0",0.0581921715581331,"Au","Au=0",1,TRUE,0.0431098209913015,0.216813622022169
"387","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","B",0.317108313502487,"B","B=0",1,TRUE,0.234919616572293,0.262656710262198
"388","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","Bu=0",0.423992394819912,"Bu","Bu=0",1,TRUE,0.314101291513068,0.28429987253754
"389","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","A",0.070335753641242,"A","A=0",1,TRUE,0.0521060078628125,0.216852723670348
"390","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","Au=0",0.0250605306573671,"Au","Au=0",1,TRUE,0.0185652977309303,0.209699954352748
"391","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","B",0.887126645572305,"B","B=0",1,TRUE,0.657199583092216,0.39714919081213
"392","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","Bu=1",-0.209141634395977,"Bu","Bu=1",1,FALSE,-0.154935933463694,0.176298131164774
"393","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","A",0.623298429746011,"A","A=0",1,TRUE,0.461750833678148,0.313610797117755
"394","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","Au=1",-0.0342935884666718,"Au","Au=1",1,FALSE,-0.0254053151886709,0.192673407920986
"395","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","B",0.256035213643519,"B","B=0",1,TRUE,0.189675551403256,0.238907735913081
"396","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","Bu=0",0.34301082402021,"Bu","Bu=0",1,TRUE,0.254108668325222,0.254808059048178
"397","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","A",0.293477215698524,"A","A=0",1,TRUE,0.217413268744405,0.25041757352939
"398","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","Au=1",-0.0165298868534307,"Au","Au=1",1,FALSE,-0.0122456413668286,0.199033053411833
"399","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","B",0.845115067686661,"B","B=0",1,TRUE,0.626076640714942,0.376829635678377
"400","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","Bu=1",-0.200147957732943,"Bu","Bu=1",1,FALSE,-0.148273253920799,0.173719737380401
"401","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","A",0.0866971756365112,"A","A=0",1,TRUE,0.0642268473931706,0.212096025279527
"402","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","Au=0",0.0288150659958826,"Au","Au=0",1,TRUE,0.021346725919896,0.203193555487301
"403","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","B",-0.100535340382219,"B","B=1",1,FALSE,-0.0744784119775862,0.184626314780383
"404","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","Bu=0",0.943365717078515,"Bu","Bu=0",1,TRUE,0.698862511978238,0.40008410445279
"405","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","A",-0.0894898707873111,"A","A=0",1,FALSE,-0.0662957268456927,0.268293354913202
"406","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","Au=0",-0.0299930113132362,"Au","Au=0",1,FALSE,-0.0222193692739583,0.280383230383383
"407","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","B",0.100241041916761,"B","B=1",1,TRUE,0.0742603903120566,0.308782488064627
"408","0","00","0","1","0","1","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","Bu=0",-0.943210539551953,"Bu","Bu=0",1,FALSE,-0.698747553639121,0.142540926638788
"409","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","A",0.01791954336234,"A","A=0",1,TRUE,0.0132751242291176,0.312283748558945
"410","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","Au=0",0.00485116662686308,"Au","Au=0",1,TRUE,0.00359383262874324,0.309275026186346
"411","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","B",-0.502963929488824,"B","B=1",1,FALSE,-0.372604843310995,0.212306770093825
"412","0","01","0","1","1","0","1",0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","Bu=1",-0.833996319455843,"Bu","Bu=1",1,FALSE,-0.617839669434379,0.166134455160884
"413","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","A",-0.0184241422790463,"A","A=0",1,FALSE,-0.0136489403007499,0.186601123137015
"414","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","Au=0",-0.00728331006076403,"Au","Au=0",1,FALSE,-0.00539560879988847,0.188147576984456
"415","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","B",0.500789539404164,"B","B=1",1,TRUE,0.37099401551741,0.274133787609806
"416","0","01","0","1","1","1","1",0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","Bu=1",0.834885934640685,"Bu","Bu=1",1,TRUE,0.618498712572705,0.351117512268723
"417","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","A",0.358141607622757,"A","A=0",1,TRUE,0.265317828511181,0.253550731355829
"418","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","Au=1",-0.0204607699029017,"Au","Au=1",1,FALSE,-0.0151577111532456,0.191538414619043
"419","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","B",-0.0939969603622474,"B","B=1",1,FALSE,-0.0696346609250501,0.181383112370587
"420","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","Bu=0",0.881115178119091,"Bu","Bu=0",1,TRUE,0.65274617846984,0.373527741654541
"421","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","A",-0.360474853757996,"A","A=0",1,FALSE,-0.267046339761501,0.226993623729291
"422","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","Au=1",0.0195200670744658,"Au","Au=1",1,TRUE,0.0144608213576935,0.300795035888064
"423","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","B",0.0937533929191388,"B","B=1",1,TRUE,0.0694542217252304,0.317800074737902
"424","0","10","1","1","0","1","0",0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","Bu=0",-0.880578595921308,"Bu","Bu=0",1,FALSE,-0.652348668600829,0.154411265644743
"425","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","A",0.0783242960532338,"A","A=0",1,TRUE,0.0580240656383047,0.321703669679274
"426","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","Au=1",-0.00253381800410215,"Au","Au=1",1,FALSE,-0.00187709854533026,0.302999052106638
"427","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","B",-0.494814270192943,"B","B=1",1,FALSE,-0.366567427212259,0.210406073833456
"428","0","11","1","1","1","0","1",0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","Bu=1",-0.823847024301127,"Bu","Bu=1",1,FALSE,-0.610320886656689,0.164891204380632
"429","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","A",-0.0787408294864525,"A","A=0",1,FALSE,-0.0583326411951563,0.180377368948336
"430","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","Au=1",0.00444991915849245,"Au","Au=1",1,TRUE,0.00329658119317187,0.191843583907711
"431","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","B",0.495174700730261,"B","B=1",1,TRUE,0.366834440721594,0.275949597803648
"432","0","11","1","1","1","1","1",0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","Bu=1",0.823093615373712,"Bu","Bu=1",1,TRUE,0.609762747595636,0.351829449340306
"433","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","A",-0.232346814238611,"A","A=1",1,FALSE,-0.172126753505313,0.174244034658971
"434","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Au=0",0.741236686934275,"Au","Au=0",1,TRUE,0.549121643518661,0.358419902718213
"435","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","B",0.138623487256283,"B","B=0",1,TRUE,0.102694805173894,0.229356686179492
"436","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Bu=0",0.188440894462286,"Bu","Bu=0",1,TRUE,0.139600448139222,0.237979376443324
"437","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","A",0.230991626392768,"A","A=1",1,TRUE,0.171122805656666,0.335676780587585
"438","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Au=0",-0.739355414312372,"Au","Au=0",1,FALSE,-0.547727962482286,0.163579312801467
"439","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","B",-0.141790040385729,"B","B=0",1,FALSE,-0.105040645428945,0.254674251481125
"440","1","00","0","0","0","1","0",0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Bu=0",-0.188185546882819,"Bu","Bu=0",1,FALSE,-0.139411281999746,0.246069655129823
"441","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","A",-0.158935494309462,"A","A=1",1,FALSE,-0.117742310097505,0.18285929761143
"442","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Au=0",0.505755811103154,"Au","Au=0",1,TRUE,0.374673120080878,0.2992060366242
"443","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","B",0.655661864901049,"B","B=0",1,TRUE,0.485726256124852,0.334349066938714
"444","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Bu=1",-0.153584592253962,"Bu","Bu=1",1,FALSE,-0.113778264357707,0.183585598825656
"445","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","A",0.157970399832919,"A","A=1",1,TRUE,0.117027350524603,0.316647932173159
"446","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Au=0",-0.503282289997286,"Au","Au=0",1,FALSE,-0.37284069057641,0.194012480897453
"447","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","B",-0.655434805821983,"B","B=0",1,FALSE,-0.485558046621908,0.173331359522339
"448","1","01","0","0","1","1","0",0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Bu=1",0.155240602947222,"Bu","Bu=1",1,TRUE,0.115005067252918,0.316008227407048
"449","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","A",-0.832028373749046,"A","A=1",1,FALSE,-0.616381779397471,0.16127806226707
"450","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Au=1",-0.430708578411823,"Au","Au=1",1,FALSE,-0.319076762691399,0.217116697785637
"451","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","B",0.0458585706002293,"B","B=0",1,TRUE,0.0339728646750688,0.309044294391649
"452","1","10","1","0","0","0","1",0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Bu=0",0.0611320364158915,"Bu","Bu=0",1,TRUE,0.0452877264442707,0.312560945555643
"453","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","A",0.832165625402477,"A","A=1",1,TRUE,0.616483457923152,0.35963022156418
"454","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Au=1",0.430585928911022,"Au","Au=1",1,TRUE,0.318985901706448,0.267088158358114
"455","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","B",-0.0448705115922629,"B","B=0",1,FALSE,-0.0332408925588586,0.187795196884777
"456","1","10","1","0","0","1","1",0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Bu=0",-0.0615686723205029,"Bu","Bu=0",1,FALSE,-0.0456111942782107,0.185486423192929
"457","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","A",-0.726654656249736,"A","A=1",1,FALSE,-0.538319009493015,0.165890362410745
"458","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Au=1",-0.376820931430508,"Au","Au=1",1,FALSE,-0.279155811937976,0.214968240863341
"459","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","B",0.275303581445569,"B","B=0",1,TRUE,0.203949909353811,0.348485290610881
"460","1","11","1","0","1","0","1",0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Bu=1",-0.0658691659592513,"Bu","Bu=1",1,FALSE,-0.0487970783237213,0.270656106115032
"461","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","A",0.726196787919573,"A","A=1",1,TRUE,0.537979812291357,0.349405408610894
"462","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Au=1",0.377264624221817,"Au","Au=1",1,TRUE,0.279484507642163,0.269815278901176
"463","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","B",-0.275437704491723,"B","B=0",1,FALSE,-0.204049270150215,0.166368264965856
"464","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Bu=1",0.0670095431044593,"Bu","Bu=1",1,TRUE,0.0496418904913404,0.214411047522074
"465","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","A",-0.179048731088187,"A","A=1",1,FALSE,-0.13264256238007,0.176499792174901
"466","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Au=0",0.573589113634616,"Au","Au=0",1,TRUE,0.4249252665652,0.308242721006994
"467","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","B",-0.0668754099158943,"B","B=1",1,FALSE,-0.0495425221812533,0.191793589507224
"468","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Bu=0",0.638652280621422,"Bu","Bu=0",1,TRUE,0.473125246164283,0.323463897310881
"469","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","A",0.180215141471629,"A","A=1",1,TRUE,0.133506660444916,0.329202052310809
"470","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Au=0",-0.573737602047954,"Au","Au=0",1,FALSE,-0.425035269487361,0.188317576257388
"471","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","B",0.0673411761579002,"B","B=1",1,TRUE,0.0498875702999097,0.302793971709326
"472","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Bu=0",-0.637068476058692,"Bu","Bu=0",1,FALSE,-0.471951934886214,0.179686399722477
"473","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","A",-0.0489994746527013,"A","A=1",1,FALSE,-0.0362997036265531,0.285813929800492
"474","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Au=0",0.159076853129758,"Au","Au=0",1,TRUE,0.117847031287235,0.333448269340077
"475","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","B",-0.456208970262308,"B","B=1",1,FALSE,-0.337967917608762,0.21138324014719
"476","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Bu=1",-0.755443349528981,"Bu","Bu=1",1,FALSE,-0.559646198023897,0.169354560712241
"477","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","A",0.0488340274588238,"A","A=1",1,TRUE,0.036177137330768,0.20423839659144
"478","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Au=0",-0.159357512262699,"Au","Au=0",1,FALSE,-0.118054948686718,0.17504723228434
"479","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","B",0.455556035202154,"B","B=1",1,TRUE,0.337484211419278,0.276053585264339
"480","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Bu=1",0.75517840054747,"Bu","Bu=1",1,TRUE,0.559449918990842,0.34466078585988
"481","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","A",-0.765213215000766,"A","A=1",1,FALSE,-0.566883892379004,0.162282732536042
"482","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Au=1",-0.395780210542594,"Au","Au=1",1,FALSE,-0.2932011913552,0.213368939491114
"483","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","B",-0.0271095375720981,"B","B=1",1,FALSE,-0.0200832393876659,0.280378571089154
"484","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Bu=0",0.248819161500434,"Bu","Bu=0",1,TRUE,0.184329768494268,0.34396975688369
"485","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","A",0.766916182814761,"A","A=1",1,TRUE,0.568145481964846,0.356008832548655
"486","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.394926877133493,"Au","Au=1",1,TRUE,0.292569026417422,0.270258547874441
"487","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","B",0.0279787829002071,"B","B=1",1,TRUE,0.0207271921649715,0.205930194821621
"488","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Bu=0",-0.248404817502239,"Bu","Bu=0",1,FALSE,-0.184022814910775,0.167802424755283
"489","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","A",-0.321984904773206,"A","A=1",1,FALSE,-0.238532284240459,0.245638187729982
"490","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Au=1",-0.167104552034773,"Au","Au=1",1,FALSE,-0.123794096906216,0.275502818497127
"491","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","B",-0.269958103866739,"B","B=1",1,FALSE,-0.199989882165168,0.255290490128008
"492","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Bu=1",-0.449063043462259,"Bu","Bu=1",1,FALSE,-0.332674084831628,0.223568503644883
"493","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","A",0.322606514688455,"A","A=1",1,TRUE,0.238992784191832,0.253086484083718
"494","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.1673314883839,"Au","Au=1",1,TRUE,0.123962215488584,0.225585827421026
"495","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","B",0.270125857788515,"B","B=1",1,TRUE,0.200114157327011,0.243435650297961
"496","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Bu=1",0.44882023244736,"Bu","Bu=1",1,TRUE,0.332494206007608,0.277892038197294
"497","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","A",0.0874916125992826,"A","A=0",1,TRUE,0.0648153807703747,0.257887882446488
"498","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Au=0",0.0299221278392038,"Au","Au=0",1,TRUE,0.0221668575048499,0.247120581828538
"499","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","B",0.0274412053567423,"B","B=0",1,TRUE,0.0203289449257435,0.246666812924161
"500","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Bu=0",0.0364835927768615,"Bu","Bu=0",1,TRUE,0.0270277102850309,0.248324722800814
"501","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","A",0.203705542021911,"A","A=0",1,TRUE,0.150908777183677,0.273454947524039
"502","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Au=0",0.0691665917696105,"Au","Au=0",1,TRUE,0.0512398714453816,0.247514205634808
"503","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","B",0.0634854014677375,"B","B=0",1,TRUE,0.0470311421545938,0.246474674434841
"504","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Bu=1",-0.0149784488512202,"Bu","Bu=1",1,FALSE,-0.011096307826533,0.232556172406312
"505","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","A",0.169270850871338,"A","A=0",1,TRUE,0.125398930555785,0.268576258343841
"506","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Au=1",-0.00938926821997506,"Au","Au=1",1,FALSE,-0.00695574097622533,0.235280923246269
"507","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","B",0.0531277048014766,"B","B=0",1,TRUE,0.0393579717399334,0.246433931450269
"508","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Bu=0",0.0709483466872913,"Bu","Bu=0",1,TRUE,0.0525598279531888,0.249708886959621
"509","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","A",0.426073750349945,"A","A=0",1,TRUE,0.315643197613433,0.309183500043843
"510","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Au=1",-0.023694870514718,"Au","Au=1",1,FALSE,-0.0175535918139971,0.221569910449802
"511","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","B",0.133624479751122,"B","B=0",1,TRUE,0.0989914493287468,0.248957750068452
"512","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Bu=1",-0.0315221222520472,"Bu","Bu=1",1,FALSE,-0.0233521625188732,0.220288839437903
"513","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","A",0.164040282312526,"A","A=0",1,TRUE,0.121524030062892,0.267680062342877
"514","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Au=0",0.0561064491059262,"Au","Au=0",1,TRUE,0.0415646797954216,0.247109885897111
