"","trial_id","pgroup","trialtype","node3","n","prop","ig","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","Actual","baseline","A","B","E","Include","Observed","Known"
"270","3_d5","3","d5","B=1",5,0.0657894736842105,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,1,FALSE,TRUE,FALSE
"271","3_d5","3","d5","Bu=0",5,0.0657894736842105,0,-Inf,-0.0307843361602514,0,-Inf,-0.0497768673445989,0.5,-Inf,0.5,FALSE,0.125,1,0,1,TRUE,FALSE,FALSE
"272","3_d5","3","d5","Bu=1",3,0.0394736842105263,0,-Inf,0.0335047715522296,0,-Inf,0.046739430528644,0.5,-Inf,0.5,FALSE,0.125,1,0,1,TRUE,FALSE,FALSE
"273","3_d6","3","d6","A=0",4,0.0481927710843374,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,0,FALSE,TRUE,FALSE
"274","3_d6","3","d6","A=1",8,0.0963855421686747,0,-Inf,-0.179048731088187,0,-Inf,-0.414726572782023,0,-Inf,0,FALSE,0.125,1,1,0,TRUE,TRUE,FALSE
"275","3_d6","3","d6","Au=0",17,0.204819277108434,0.521,0.573589113634616,0.573589113634616,0.109899895014656,1,0.109899895014656,1,0.3,0.3,TRUE,0.125,1,1,0,TRUE,FALSE,TRUE
"276","3_d6","3","d6","Au=1",1,0.0120481927710843,0.36,-Inf,0,0,-Inf,-0.197009666902078,0,-Inf,0.7,FALSE,0.125,1,1,0,TRUE,FALSE,FALSE
"277","3_d6","3","d6","B=0",2,0.0240963855421687,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,0,FALSE,TRUE,FALSE
"278","3_d6","3","d6","B=1",7,0.0843373493975904,0,-Inf,-0.0668754099158943,0,-Inf,-0.182436331530323,0,-Inf,0,FALSE,0.125,1,1,0,TRUE,TRUE,FALSE
"279","3_d6","3","d6","Bu=0",40,0.481927710843373,0.5,0.638652280621422,0.638652280621422,0.182884548618365,1,0.182884548618365,1,0.5,0.5,TRUE,0.125,1,1,0,TRUE,FALSE,TRUE
"280","3_d6","3","d6","Bu=1",4,0.0481927710843374,0.5,-Inf,0,0,-Inf,-0.270488567641138,0,-Inf,0.5,FALSE,0.125,1,1,0,TRUE,FALSE,FALSE
"281","3_d7","3","d7","A=0",1,0.0133333333333333,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,1,FALSE,TRUE,FALSE
"282","3_d7","3","d7","A=1",22,0.293333333333333,0,0.457244762641117,0.457244762641117,0.415690319465694,1,0.415690319465694,1,1,1,TRUE,0.125,1,1,1,TRUE,TRUE,TRUE
"283","3_d7","3","d7","Au=0",0,0,0.079,-Inf,-0.0281219139287116,0,-Inf,-0.109964267146598,0.176470588235294,-Inf,0.3,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"284","3_d7","3","d7","Au=1",20,0.266666666666667,0.129,0.231518150507162,0.231518150507162,0.196790427931088,0.823529411764706,0.196790427931088,0.823529411764706,0.7,0.7,TRUE,0.125,1,1,1,TRUE,FALSE,FALSE
"285","3_d7","3","d7","B=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,1,FALSE,TRUE,FALSE
"286","3_d7","3","d7","B=1",9,0.12,0,0.203141211201619,0.203141211201619,0.182771205945061,1,0.182771205945061,1,1,1,TRUE,0.125,1,1,1,TRUE,TRUE,TRUE
"287","3_d7","3","d7","Bu=0",4,0.0533333333333333,-0.027,-Inf,-0.102284336618569,0,-Inf,-0.182501957534587,0.411764705882353,-Inf,0.5,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"288","3_d7","3","d7","Bu=1",19,0.253333333333333,0.05,0.318075107574937,0.318075107574937,0.270363841438696,0.588235294117647,0.270363841438696,0.588235294117647,0.5,0.5,TRUE,0.125,1,1,1,TRUE,FALSE,FALSE
