"","pgroup","trialtype","node3","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","node","cesm","node2","Actual","cesmActual","post","prior","ig","Act1","noSelect","full","noAct"
"359","2","d6","Au=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"Au=1",-0.28310553265155,"Au",FALSE,0,0,0.1,0.332,0,0,0,0
"360","2","d6","Au=1","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"Au=1",-0.654678622986307,"Au",FALSE,0,0,0.1,0.332,0,0,0,0
"361","2","d6","B=1","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"B",-0.200049889969472,"B",FALSE,0,0,0,0,0,0,0,-0.200049889969472
"362","2","d6","B=1","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"B",-0.824558419183066,"B",FALSE,0,0,0,0,0,0,0,0
"363","2","d6","B=1","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"B",-0.0711505203876027,"B",FALSE,0,0,0,0,0,0,0,0
"364","2","d6","B=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"B",-0.481293814363403,"B",FALSE,0,0,0,0,0,0,0,0
"365","2","d6","Bu=0","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"Bu=0",0.847628047475179,"Bu",TRUE,0.847628047475179,1,0.2,0.464,1,1,0.847628047475179,0.847628047475179
"366","2","d6","Bu=0","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"Bu=0",0.300284009000996,"Bu",TRUE,0.300284009000996,1,0.2,0.464,1,1,0.300284009000996,0.300284009000996
"367","2","d6","Bu=1","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"Bu=1",-0.496274044881872,"Bu",FALSE,0,0,0.8,0.258,0,0,0,0
"368","2","d6","Bu=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"Bu=1",-0.286780450714472,"Bu",FALSE,0,0,0.8,0.258,0,0,0,0
"369","2","d7","A=1","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"A",0.452239320679688,"A",TRUE,0.452239320679688,0,0,0,1,1,0.0110302273336509,0.0110302273336509
"370","2","d7","A=1","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"A",0.0202813400500981,"A",TRUE,0.0202813400500981,0,0,0,1,1,0,0
"371","2","d7","A=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"A",0.197295355114765,"A",TRUE,0.197295355114765,0,0,0,1,1,0.0192483273282698,0.0192483273282698
"372","2","d7","A=1","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"A",0.00592789729354854,"A",TRUE,0.00592789729354854,0,0,0,1,1,0.00520498298945726,0.00520498298945726
"373","2","d7","Au=0","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"Au=0",-0.276942313547929,"Au",FALSE,0,0.878048780487805,0.9,-0.028,0.878048780487805,0,0,-0.24316886067623
"374","2","d7","Au=0","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"Au=0",-0.0737040464785195,"Au",FALSE,0,0.878048780487805,0.9,-0.028,0.878048780487805,0,0,-0.0647157481274805
"375","2","d7","Au=1","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"Au=1",0.654650660472298,"Au",TRUE,0.654650660472298,0.121951219512195,0.1,-0.038,0.121951219512195,0.121951219512195,0.0798354463990607,0.0798354463990607
"376","2","d7","Au=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"Au=1",0.285232125270515,"Au",TRUE,0.285232125270515,0.121951219512195,0.1,-0.038,0.121951219512195,0.121951219512195,0.0347844055207945,0.0347844055207945
"377","2","d7","B=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"B",0.478774450672844,"B",TRUE,0.478774450672844,0,0,0,1,1,0.0467097025046678,0.0467097025046678
"378","2","d7","B=1","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"B",0.200189117822652,"B",TRUE,0.200189117822652,0,0,0,1,1,0,0
"379","2","d7","B=1","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"B",0.823896731303596,"B",TRUE,0.823896731303596,0,0,0,1,1,0.723421520169011,0.723421520169011
"380","2","d7","B=1","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"B",0.068019023823858,"B",TRUE,0.068019023823858,0,0,0,1,1,0.00165900058106971,0.00165900058106971
"381","2","d7","Bu=0","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"Bu=0",-0.848416679939018,"Bu",FALSE,0,0.024390243902439,0.2,0.333,0.024390243902439,0,0,-0.0206930897546102
"382","2","d7","Bu=0","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"Bu=0",-0.300407674301061,"Bu",FALSE,0,0.024390243902439,0.2,0.333,0.024390243902439,0,0,-0.00732701644636735
"383","2","d7","Bu=1","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"Bu=1",0.49522299122855,"Bu",TRUE,0.49522299122855,0.975609756097561,0.8,0.223,0.975609756097561,0.975609756097561,0.48314438168639,0.48314438168639
"384","2","d7","Bu=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"Bu=1",0.28712891173494,"Bu",TRUE,0.28712891173494,0.975609756097561,0.8,0.223,0.975609756097561,0.975609756097561,0.280125767546283,0.280125767546283
"385","3","c1","A=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"A",0.0874916125992826,"A",TRUE,0.0874916125992826,0,0,0,1,1,0.0131237418898924,0.0131237418898924
"386","3","c1","A=0","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"A",0.203705542021911,"A",TRUE,0.203705542021911,0,0,0,1,1,0.0305558313032866,0.0305558313032866
"387","3","c1","A=0","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"A",0.169270850871338,"A",TRUE,0.169270850871338,0,0,0,1,1,0.0592447978049685,0.0592447978049685
"388","3","c1","A=0","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"A",0.426073750349945,"A",TRUE,0.426073750349945,0,0,0,1,1,0.149125812622481,0.149125812622481
"389","3","c1","Au=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"Au=0",0.0299221278392038,"Au",TRUE,0.0299221278392038,0.3,0.3,0,0.3,0.3,0.00897663835176114,0.00897663835176114
"390","3","c1","Au=0","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"Au=0",0.0691665917696105,"Au",TRUE,0.0691665917696105,0.3,0.3,0,0.3,0.3,0.0207499775308831,0.0207499775308831
"391","3","c1","Au=1","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"Au=1",-0.00938926821997506,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.00657248775398254
"392","3","c1","Au=1","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"Au=1",-0.023694870514718,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0165864093603026
"393","3","c1","B=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"B",0.0274412053567423,"B",TRUE,0.0274412053567423,0,0,0,1,1,0.00411618080351135,0.00411618080351135
"394","3","c1","B=0","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"B",0.0634854014677375,"B",TRUE,0.0634854014677375,0,0,0,1,1,0.00952281022016063,0.00952281022016063
"395","3","c1","B=0","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"B",0.0531277048014766,"B",TRUE,0.0531277048014766,0,0,0,1,1,0.0185946966805168,0.0185946966805168
"396","3","c1","B=0","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"B",0.133624479751122,"B",TRUE,0.133624479751122,0,0,0,1,1,0.0467685679128929,0.0467685679128929
"397","3","c1","Bu=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"Bu=0",0.0364835927768615,"Bu",TRUE,0.0364835927768615,0.5,0.5,0,0.5,0.5,0.0182417963884308,0.0182417963884308
"398","3","c1","Bu=0","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"Bu=0",0.0709483466872913,"Bu",TRUE,0.0709483466872913,0.5,0.5,0,0.5,0.5,0.0354741733436457,0.0354741733436457
"399","3","c1","Bu=1","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"Bu=1",-0.0149784488512202,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.00748922442561008
"400","3","c1","Bu=1","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"Bu=1",-0.0315221222520472,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0157610611260236
"401","3","c2","A=0","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"A",0.164040282312526,"A",TRUE,0.164040282312526,0,0,0,1,1,0.0246060423468789,0.0246060423468789
"402","3","c2","A=0","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"A",0.405177032250851,"A",TRUE,0.405177032250851,0,0,0,1,1,0.0607765548376276,0.0607765548376276
"403","3","c2","A=0","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"A",0.346391590388222,"A",TRUE,0.346391590388222,0,0,0,1,1,0.121237056635878,0.121237056635878
"404","3","c2","A=0","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"A",0.84860176315248,"A",TRUE,0.84860176315248,0,0,0,1,1,0.297010617103368,0.297010617103368
"405","3","c2","Au=0","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"Au=0",0.0561064491059262,"Au",TRUE,0.0561064491059262,0.3,0.3,0,0.3,0.3,0.0168319347317779,0.0168319347317779
"406","3","c2","Au=0","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"Au=0",0.138360402084411,"Au",TRUE,0.138360402084411,0.3,0.3,0,0.3,0.3,0.0415081206253234,0.0415081206253234
"407","3","c2","Au=1","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"Au=1",-0.0191802880586924,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0134262016410847
"408","3","c2","Au=1","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"Au=1",-0.0470559492867504,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0329391645007253
"409","3","c2","B=1","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"B",-0.00729377850233709,"B",FALSE,0,0,0,0,0,0,0,-0.00109406677535056
"410","3","c2","B=1","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"B",-0.018020728551408,"B",FALSE,0,0,0,0,0,0,0,-0.00270310928271119
"411","3","c2","B=1","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"B",-0.0154245326751388,"B",FALSE,0,0,0,0,0,0,0,-0.00539858643629857
"412","3","c2","B=1","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"B",-0.0376503845134592,"B",FALSE,0,0,0,0,0,0,0,-0.0131776345797107
"413","3","c2","Bu=0","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"Bu=0",0.0687649207763088,"Bu",TRUE,0.0687649207763088,0.5,0.5,0,0.5,0.5,0.0343824603881544,0.0343824603881544
"414","3","c2","Bu=0","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"Bu=0",0.144877251134,"Bu",TRUE,0.144877251134,0.5,0.5,0,0.5,0.5,0.072438625567,0.072438625567
"415","3","c2","Bu=1","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"Bu=1",-0.0299076514567245,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0149538257283622
"416","3","c2","Bu=1","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"Bu=1",-0.0629655601924136,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0314827800962068
"417","3","c3","A=1","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"A",-0.0451521548654211,"A",FALSE,0,0,0,0,0,0,0,-0.00677282322981317
"418","3","c3","A=1","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"A",-0.109343241103936,"A",FALSE,0,0,0,0,0,0,0,-0.0164014861655903
"419","3","c3","A=1","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"A",-0.0950857227122263,"A",FALSE,0,0,0,0,0,0,0,-0.0332800029492792
"420","3","c3","A=1","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"A",-0.240853944724146,"A",FALSE,0,0,0,0,0,0,0,-0.0842988806534509
"421","3","c3","Au=0","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"Au=0",0.143943515977619,"Au",TRUE,0.143943515977619,0.3,0.3,0,0.3,0.3,0.0431830547932858,0.0431830547932858
"422","3","c3","Au=0","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"Au=0",0.348747076885908,"Au",TRUE,0.348747076885908,0.3,0.3,0,0.3,0.3,0.104624123065772,0.104624123065772
"423","3","c3","Au=1","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"Au=1",-0.0490717724438173,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0343502407106721
"424","3","c3","Au=1","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"Au=1",-0.124717115050201,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0873019805351406
"425","3","c3","B=0","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"B",0.132064599783525,"B",TRUE,0.132064599783525,0,0,0,1,1,0.0198096899675288,0.0198096899675288
"426","3","c3","B=0","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"B",0.319413512281998,"B",TRUE,0.319413512281998,0,0,0,1,1,0.0479120268422996,0.0479120268422996
"427","3","c3","B=0","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"B",0.277206462054344,"B",TRUE,0.277206462054344,0,0,0,1,1,0.0970222617190205,0.0970222617190205
"428","3","c3","B=0","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"B",0.705178185592152,"B",TRUE,0.705178185592152,0,0,0,1,1,0.246812364957253,0.246812364957253
"429","3","c3","Bu=0","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"Bu=0",0.176480306512709,"Bu",TRUE,0.176480306512709,0.5,0.5,0,0.5,0.5,0.0882401532563544,0.0882401532563544
"430","3","c3","Bu=0","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"Bu=0",0.372105966205422,"Bu",TRUE,0.372105966205422,0.5,0.5,0,0.5,0.5,0.186052983102711,0.186052983102711
"431","3","c3","Bu=1","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"Bu=1",-0.0756058616538913,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0378029308269457
"432","3","c3","Bu=1","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"Bu=1",-0.166452766075383,"Bu",FALSE,0,0.5,0.5,0,0.5,0,0,-0.0832263830376917
"433","3","c4","A=1","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"A",-0.0903079242473751,"A",FALSE,0,0,0,0,0,0,0,-0.0208402902109327
"434","3","c4","A=1","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"A",-0.194662769210818,"A",FALSE,0,0,0,0,0,0,0,-0.10481841419044
"435","3","c4","A=1","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"A",-0.227787353601969,"A",FALSE,0,0,0,0,0,0,0,-0.0525663123696851
"436","3","c4","A=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"A",-0.647323230190902,"A",FALSE,0,0,0,0,0,0,0,0
"437","3","c4","Au=0","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"Au=0",0.28825914583863,"Au",TRUE,0.28825914583863,0.461538461538462,0.3,0.006,0.461538461538462,0.461538461538462,0.133042682694753,0.133042682694753
"438","3","c4","Au=0","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"Au=0",0.724992829539554,"Au",TRUE,0.724992829539554,0.461538461538462,0.3,0.006,0.461538461538462,0.461538461538462,0.334612075172102,0.334612075172102
"439","3","c4","Au=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"Au=1",-0.334447165431867,"Au",FALSE,0,0.538461538461539,0.7,-0.121,0.538461538461539,0,0,-0.180086935232544
"440","3","c4","Au=1","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"Au=1",-0.100976054019976,"Au",FALSE,0,0.538461538461539,0.7,-0.121,0.538461538461539,0,0,-0.0543717213953715
"441","3","c4","B=1","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"B",-0.0374764378779432,"B",FALSE,0,0,0,0,0,0,0,-0.00864840874106382
"442","3","c4","B=1","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"B",-0.0944313068846696,"B",FALSE,0,0,0,0,0,0,0,-0.0217918400503084
"443","3","c4","B=1","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"B",-0.0809255699826752,"B",FALSE,0,0,0,0,0,0,0,-0.0435753069137482
"444","3","c4","B=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"B",-0.267909443201645,"B",FALSE,0,0,0,0,0,0,0,0
"445","3","c4","Bu=0","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"Bu=0",0.354503882559039,"Bu",TRUE,0.354503882559039,0.769230769230769,0.5,0.209,0.769230769230769,0.769230769230769,0.272695294276184,0.272695294276184
"446","3","c4","Bu=0","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"Bu=0",0.763544643227017,"Bu",TRUE,0.763544643227017,0.769230769230769,0.5,0.209,0.769230769230769,0.769230769230769,0.587342033251551,0.587342033251551
"447","3","c4","Bu=1","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"Bu=1",-0.157244001829838,"Bu",FALSE,0,0.230769230769231,0.5,0.012,0.230769230769231,0,0,-0.0362870773453472
"448","3","c4","Bu=1","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"Bu=1",-0.446676834475587,"Bu",FALSE,0,0.230769230769231,0.5,0.012,0.230769230769231,0,0,-0.103079269494366
"449","3","c5","A=1","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"A",0.1946375490783,"A",TRUE,0.1946375490783,0,0,0,1,1,0,0
"450","3","c5","A=1","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"A",0.0902511410899523,"A",TRUE,0.0902511410899523,0,0,0,1,1,0,0
"451","3","c5","A=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"A",0.646070794090474,"A",TRUE,0.646070794090474,0,0,0,1,1,0.646070794090474,0.646070794090474
"452","3","c5","A=1","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"A",0.227023444486983,"A",TRUE,0.227023444486983,0,0,0,1,1,0,0
"453","3","c5","Au=0","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"Au=0",-0.287464671468767,"Au",FALSE,0,0,0.3,0.521,0,0,0,0
"454","3","c5","Au=0","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"Au=0",-0.72606609364337,"Au",FALSE,0,0,0.3,0.521,0,0,0,0
"455","3","c5","Au=1","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"Au=1",0.100495932487316,"Au",TRUE,0.100495932487316,1,0.7,0.36,1,1,0.100495932487316,0.100495932487316
"456","3","c5","Au=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"Au=1",0.334589688655971,"Au",TRUE,0.334589688655971,1,0.7,0.36,1,1,0.334589688655971,0.334589688655971
"457","3","c5","B=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"B",0.26946822447318,"B",TRUE,0.26946822447318,0,0,0,1,1,0.26946822447318,0.26946822447318
"458","3","c5","B=1","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"B",0.0373852594137267,"B",TRUE,0.0373852594137267,0,0,0,1,1,0,0
"459","3","c5","B=1","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"B",0.0943332672978874,"B",TRUE,0.0943332672978874,0,0,0,1,1,0,0
"460","3","c5","B=1","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"B",0.0811504060738033,"B",TRUE,0.0811504060738033,0,0,0,1,1,0,0
"461","3","c5","Bu=0","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"Bu=0",-0.352703067998398,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"462","3","c5","Bu=0","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"Bu=0",-0.764522245088152,"Bu",FALSE,0,0,0.5,0.5,0,0,0,0
"463","3","c5","Bu=1","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"Bu=1",0.156639470767161,"Bu",TRUE,0.156639470767161,1,0.5,0.5,1,1,0.156639470767161,0.156639470767161
"464","3","c5","Bu=1","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"Bu=1",0.44740849183589,"Bu",TRUE,0.44740849183589,1,0.5,0.5,1,1,0.44740849183589,0.44740849183589
"465","3","d1","A=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"A",0.173965430731927,"A",TRUE,0.173965430731927,0,0,0,1,1,0.026094814609789,0.026094814609789
"466","3","d1","A=0","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"A",0.070335753641242,"A",TRUE,0.070335753641242,0,0,0,1,1,0.0105503630461863,0.0105503630461863
"467","3","d1","A=0","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"A",0.623298429746011,"A",TRUE,0.623298429746011,0,0,0,1,1,0.218154450411104,0.218154450411104
"468","3","d1","A=0","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"A",0.293477215698524,"A",TRUE,0.293477215698524,0,0,0,1,1,0.102717025494483,0.102717025494483
"469","3","d1","Au=0","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"Au=0",0.0581921715581331,"Au",TRUE,0.0581921715581331,0.3,0.3,0,0.3,0.3,0.0174576514674399,0.0174576514674399
"470","3","d1","Au=0","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"Au=0",0.0250605306573671,"Au",TRUE,0.0250605306573671,0.3,0.3,0,0.3,0.3,0.00751815919721013,0.00751815919721013
"471","3","d1","Au=1","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"Au=1",-0.0342935884666718,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0240055119266702
"472","3","d1","Au=1","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"Au=1",-0.0165298868534307,"Au",FALSE,0,0.7,0.7,0,0.7,0,0,-0.0115709207974015
