"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"11","1_c2","Au=0",0.119415518348259,0.126047028056334,0.109354586817245,0.148978449489823,0.114617055803808,0.0818512298833918,0.0968407154761543,0.147279597737647,0.118266360276569,0.128380420616545,0.118161233622006,0.153109539687343,0.128004611271328,0.0739606187033265,0.168185986300103,0.149059453862837,2,0.0307692307692308,1,TRUE,0,1,0,TRUE
"12","1_c2","Au=1",0.116486975557572,0.117992894654155,0.10624552678449,0.0642982435467374,0.106016007671086,0.0818512298833918,0.0515474699562526,0.147279597737647,0.115275685944992,0.120286142812114,0.115184316814186,0.0649995596379687,0.11984257432478,0.0739606187033265,0.0861080323926828,0.149059453862837,1,0.0153846153846154,1,FALSE,0,1,0,TRUE
"13","1_c2","B=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,1,0.0153846153846154,1,FALSE,0,1,0,FALSE
"14","1_c2","B=1",0.116486975557572,0.109454687824984,0.10624552678449,0.0642982435467374,0.0971259178213863,0.0476599458625543,0.0515474699562526,0.0854142459244981,0.115275685944992,0.1116623277729,0.115184316814186,0.0649995596379687,0.111153918697567,0.0479480396552527,0.0861080323926828,0.0907292530210478,9,0.138461538461538,1,FALSE,0,1,0,TRUE
"15","1_c2","Bu=0",0.131921701962377,0.137893002170368,0.122854879756993,0.148978449489823,0.127619816483589,0.0818512298833918,0.0968407154761543,0.147279597737647,0.131060544252983,0.140221018255386,0.130899580661867,0.153109539687343,0.139955280622826,0.0739606187033265,0.168185986300103,0.149059453862837,12,0.184615384615385,1,TRUE,0,1,0,TRUE
"16","1_c2","Bu=1",0.116486975557572,0.117666965039707,0.10624552678449,0.0642982435467374,0.10567224129353,0.0818512298833918,0.0515474699562526,0.147279597737647,0.115275685944992,0.119957785560404,0.115184316814186,0.0649995596379687,0.119511605259471,0.0739606187033265,0.0861080323926828,0.149059453862837,1,0.0153846153846154,1,FALSE,0,1,0,TRUE
"17","1_c3","A=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,1,0.0125,1,FALSE,1,0,0,FALSE
"18","1_c3","A=1",0.135204838021964,0.122593655712941,0.130361187177935,0.0642982435467374,0.113598508529632,0.0476599458625543,0.0515474699562526,0.0854142459244981,0.134796542125243,0.124463780072318,0.134669840551601,0.0649995596379687,0.124130015376588,0.0479480396552527,0.0861080323926828,0.0907292530210478,8,0.1,1,FALSE,1,0,0,TRUE
"19","1_c3","Au=0",0.184719874975606,0.201092277008556,0.189374716361304,0.148978449489823,0.208799107116725,0.0818512298833918,0.0968407154761543,0.147279597737647,0.185951140830756,0.201576415869952,0.185668635538022,0.153109539687343,0.202184073822568,0.0739606187033265,0.168185986300103,0.149059453862837,12,0.15,1,TRUE,1,0,0,TRUE
"20","1_c3","Au=1",0.135204838021964,0.0897946796194039,0.130361187177935,0.0642982435467374,0.0792103023413654,0.0818512298833918,0.0515474699562526,0.147279597737647,0.134796542125243,0.0913076708079158,0.134669840551601,0.0649995596379687,0.0907310729588587,0.0739606187033265,0.0861080323926828,0.149059453862837,1,0.0125,1,FALSE,1,0,0,TRUE
"21","1_c3","B=0",0.18254924180793,0.198926235107354,0.186695657703065,0.447589715667736,0.205977760887986,0.535193396011203,0.558436917186515,0.273529084377617,0.183700212695211,0.199478987895724,0.183423440392155,0.44498294613729,0.200055862896653,0.563234669095524,0.358068924182311,0.260266465553808,41,0.5125,1,TRUE,1,0,0,TRUE
"22","1_c3","B=1",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,5,0.0625,1,FALSE,1,0,0,FALSE
"23","1_c3","Bu=0",0.17771954188527,0.194098747029501,0.180762668959341,0.148978449489823,0.199724956107067,0.0818512298833918,0.0968407154761543,0.147279597737647,0.178694364074592,0.194799233701981,0.17843067560431,0.153109539687343,0.195308316010567,0.0739606187033265,0.168185986300103,0.149059453862837,5,0.0625,1,TRUE,1,0,0,TRUE
"24","1_c3","Bu=1",0.135204838021964,0.136171097444382,0.130361187177935,0.0642982435467374,0.128903452754975,0.0818512298833918,0.0515474699562526,0.147279597737647,0.134796542125243,0.137992312111639,0.134669840551601,0.0649995596379687,0.13779095746344,0.0739606187033265,0.0861080323926828,0.149059453862837,7,0.0875,1,FALSE,1,0,0,TRUE
"25","1_c4","A=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,3,0.0405405405405405,1,FALSE,1,1,0,FALSE
"26","1_c4","A=1",0.107398658094277,0.0873349942912555,0.102471142004914,0.0726352471153822,0.0661542660173212,0.0511510091353299,0.056454720508006,0.0874039076114124,0.122570586061643,0.104009671944537,0.13263339772916,0.0834571816886823,0.0962091021131448,0.0518932813303521,0.117632812529424,0.108341618305742,6,0.0810810810810811,1,FALSE,1,1,0,TRUE
