"","X","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3"
"483",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","B",0.0131234830595733,"B","B=1"
"484",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Bu=0",0.124254901979182,"Bu","Bu=0"
"485",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","A",0.383453958494163,"A","A=1"
"486",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.198235218900612,"Au","Au=1"
"487",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","B",0.0132434750917883,"B","B=1"
"488",986,1,"10",1,1,0,1,1,0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Bu=0",0.124083373065528,"Bu","Bu=0"
"489",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","A",0.162107618946709,"A","A=1"
"490",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Au=1",0.0842988859130991,"Au","Au=1"
"491",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","B",0.135378066160266,"B","B=1"
"492",987,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Bu=1",0.224980324236392,"Bu","Bu=1"
"493",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","A",0.16256325203298,"A","A=1"
"494",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.0841333446526992,"Au","Au=1"
"495",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","B",0.135310626707037,"B","B=1"
"496",988,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Bu=1",0.225026820472639,"Bu","Bu=1"
"497",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","A",0.0432914184824854,"A","A=0"
"498",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Au=0",0.0143290552265692,"Au","Au=0"
"499",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","B",0.0137119566751434,"B","B=0"
"500",989,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Bu=0",0.0178746770103334,"Bu","Bu=0"
"501",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","A",0.105103820611554,"A","A=0"
"502",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Au=0",0.0350958064244593,"Au","Au=0"
"503",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","B",0.0329892653217046,"B","B=0"
"504",990,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Bu=1",0.0074549890754593,"Bu","Bu=1"
"505",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","A",0.0858364133061853,"A","A=0"
"506",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Au=1",0.0053747709511286,"Au","Au=1"
"507",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","B",0.0278351780764976,"B","B=0"
"508",991,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Bu=0",0.0365096315973813,"Bu","Bu=0"
"509",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","A",0.210076194454539,"A","A=0"
"510",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Au=1",0.0117933172285624,"Au","Au=1"
"511",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","B",0.0663275092013363,"B","B=0"
"512",992,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Bu=1",0.015565993435689,"Bu","Bu=1"
"513",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","A",0.0845479440772993,"A","A=0"
"514",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Au=0",0.0291160795279746,"Au","Au=0"
"515",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","B",0.00384774955157732,"B","B=1"
"516",993,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Bu=0",0.0350445505566365,"Bu","Bu=0"
"517",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","A",0.201744817543782,"A","A=0"
"518",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Au=0",0.0687400818539611,"Au","Au=0"
"519",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","B",0.00881452584856392,"B","B=1"
"520",994,0,"01",0,1,1,0,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Bu=1",0.0147748892239523,"Bu","Bu=1"
"521",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","A",0.180741701356369,"A","A=0"
"522",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Au=1",0.009543167835404,"Au","Au=1"
"523",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","B",0.00760523548727887,"B","B=1"
"524",995,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Bu=0",0.0751263179595996,"Bu","Bu=0"
"525",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","A",0.4235107827511,"A","A=0"
"526",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Au=1",0.0235502102702412,"Au","Au=1"
"527",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","B",0.0189845407406661,"B","B=1"
"528",996,0,"11",1,1,1,0,0,0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Bu=1",0.0314733773224104,"Bu","Bu=1"
"529",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","A",0.0225924646096828,"A","A=1"
"530",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Au=0",0.0712351694316232,"Au","Au=0"
"531",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","B",0.0658802101259012,"B","B=0"
"532",997,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Bu=0",0.0894242771571365,"Bu","Bu=0"
"533",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","A",0.0541110240552971,"A","A=1"
"534",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Au=0",0.174288586650202,"Au","Au=0"
"535",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","B",0.160048278532469,"B","B=0"
"536",998,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Bu=1",0.0376262235648462,"Bu","Bu=1"
"537",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","A",0.0476061462142805,"A","A=1"
"538",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Au=1",0.0248067445193621,"Au","Au=1"
"539",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","B",0.139374676887944,"B","B=0"
"540",999,1,"10",1,0,0,0,0,0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Bu=0",0.185619261172449,"Bu","Bu=0"
"541",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","A",0.120354052496879,"A","A=1"
"542",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Au=1",0.0626474972576616,"Au","Au=1"
"543",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","B",0.352204322119975,"B","B=0"
"544",1000,1,"11",1,0,1,0,0,0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Bu=1",0.0831560968717896,"Bu","Bu=1"
"545",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","A",0.0455927485357335,"A","A=1"
"546",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.143920318061794,"Au","Au=0"
"547",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","B",0.0184828340739523,"B","B=1"
"548",1001,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Bu=0",0.177302757513154,"Bu","Bu=0"
"549",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","A",0.045183936241179,"A","A=1"
"550",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Au=0",0.144661178299756,"Au","Au=0"
"551",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","B",0.0184764919194481,"B","B=1"
"552",1002,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Bu=0",0.177827706230787,"Bu","Bu=0"
"553",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","A",0.113664479915983,"A","A=1"
"554",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.362576007476597,"Au","Au=0"
"555",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","B",0.047208317779445,"B","B=1"
"556",1003,1,"01",0,1,1,0,0,0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Bu=1",0.0785872630411803,"Bu","Bu=1"
"557",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","A",0.113630753526101,"A","A=1"
"558",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Au=0",0.361588384995405,"Au","Au=0"
"559",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","B",0.0470228990925531,"B","B=1"
"560",1004,1,"01",0,1,1,1,0,0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Bu=1",0.0782646609298232,"Bu","Bu=1"
"561",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","A",0.0978217794331556,"A","A=1"
"562",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Au=1",0.0505555422062194,"Au","Au=1"
"563",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","B",0.040706329537437,"B","B=1"
"564",1005,1,"10",1,1,0,0,0,0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Bu=0",0.382847311051408,"Bu","Bu=0"
"565",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","A",0.0978252538358347,"A","A=1"
"566",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Au=1",0.0506275088414278,"Au","Au=1"
"567",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","B",0.0405613443191308,"B","B=1"
"568",1006,1,"10",1,1,0,1,0,0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Bu=0",0.382691341132894,"Bu","Bu=0"
"569",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","A",0.323426103000021,"A","A=1"
"570",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Au=1",0.167905134679949,"Au","Au=1"
"571",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","B",0.134640390174008,"B","B=1"
"572",1007,1,"11",1,1,1,0,1,0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Bu=1",0.223378926005255,"Bu","Bu=1"
"573",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","A",0.322944303470751,"A","A=1"
"574",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Au=1",0.166992497142831,"Au","Au=1"
"575",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","B",0.133517418754137,"B","B=1"
"576",1008,1,"11",1,1,1,1,1,0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Bu=1",0.223419635458285,"Bu","Bu=1"
