"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","baseline","n","prop","pgroup","Actual","A","B","E","include"
"148","2_d2","Au=1",0.0582288453849884,0.0539086186319016,0.087198307335094,0.0421207698235166,0.0671263723453103,0.0451274625565063,0.0465378256938172,0.0582459223161011,0.0657100030717617,0.0616725657133062,0.135352026367791,0.0502992937305122,0.0927333370676894,0.0469610717640241,0.0807176774906509,0.0955127909534559,0.125,3,0.0416666666666667,2,FALSE,0,1,0,TRUE
"149","2_d2","B=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,2,0.0277777777777778,2,NA,0,1,0,FALSE
"150","2_d2","B=1",0.0582288453849884,0.0784070737294907,0.087198307335094,0.0421207698235166,0.220212010489082,0.0446198500265815,0.0465378256938172,0.0539503363710197,0.0657100030717617,0.0942026582915024,0.135352026367791,0.0502992937305122,0.352859420909538,0.0461995399420261,0.0807176774906509,0.0871874900347772,0.125,7,0.0972222222222222,2,FALSE,0,1,0,TRUE
"151","2_d2","Bu=0",0.63681452462705,0.638227547444124,0.386758211992041,0.472618433967303,0.205155682835317,0.514938728514868,0.372903282542471,0.180373143075684,0.610218461736322,0.604034181638944,0.253890671094712,0.28350493982828,0.124325254257005,0.291290843469767,0.103411947179958,0.104972600354013,0.125,38,0.527777777777778,2,TRUE,0,1,0,TRUE
"152","2_d2","Bu=1",0.0710182092358434,0.0667235582558499,0.203049042492151,0.0668086615649768,0.319941690931662,0.04735670345096,0.182886504177247,0.387304419566694,0.0657100030717617,0.060270159351006,0.135352026367791,0.0502992937305122,0.189946727597547,0.0461995399420261,0.0807176774906509,0.195860779595427,0.125,6,0.0833333333333333,2,FALSE,0,1,0,TRUE
"153","2_d3","A=0",0.063937598600524,0.0631488444462895,0.0530466308286848,0.0536072396370203,0.0911170146708921,0.0453940010467196,0.0486465123271734,0.0748633852164719,0.0627891627295504,0.0614944830750072,0.0528561318647909,0.057282150127184,0.0963362645259712,0.0461995399420261,0.0854666527694817,0.0871874900347772,0.125,4,0.0597014925373134,2,FALSE,0,1,1,TRUE
"154","2_d3","A=1",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,2,0.0298507462686567,2,NA,0,1,1,FALSE
"155","2_d3","Au=0",0.063937598600524,0.0623387429017971,0.0530466308286848,0.0536072396370203,0.0897844229816072,0.172609156908567,0.0486465123271734,0.201442618396454,0.0627891627295504,0.0606797588462883,0.0528561318647909,0.057282150127184,0.0948535519040385,0.187756930308289,0.0854666527694817,0.218995247169405,0.125,2,0.0298507462686567,2,FALSE,0,1,1,TRUE
"156","2_d3","Au=1",0.063937598600524,0.0613706873508401,0.0530466308286848,0.0536072396370203,0.0879346657060645,0.0463899272081698,0.0486465123271734,0.0823386890002266,0.0627891627295504,0.0597069126024535,0.0528561318647909,0.057282150127184,0.0927966934904637,0.0469610717640241,0.0854666527694817,0.0955127909534559,0.125,3,0.0447761194029851,2,FALSE,0,1,1,TRUE
"157","2_d3","B=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,0,0,2,NA,0,1,1,FALSE
"158","2_d3","B=1",0.481754905308616,0.48992619790685,0.518969941512932,0.312790263781435,0.316086130806525,0.253848980097868,0.30956218461983,0.228163621299565,0.50195185742307,0.51567745798061,0.564881706587619,0.358929517858644,0.352601318102191,0.291290843469767,0.352324412271511,0.245282303453724,0.125,11,0.164179104477612,2,TRUE,0,1,1,TRUE
"159","2_d3","Bu=0",0.0672349335793781,0.0647791007975233,0.0615725819490746,0.0611946003949868,0.144571045430926,0.0461019606956756,0.0561800829461794,0.118691963568112,0.0627891627295504,0.0593071049807491,0.0528561318647909,0.057282150127184,0.124417584674792,0.0461995399420261,0.0854666527694817,0.104972600354013,0.125,2,0.0298507462686567,2,FALSE,0,1,1,TRUE
"160","2_d3","Bu=1",0.21215428201569,0.2122382829492,0.211210498383756,0.404649609926397,0.220577400235243,0.348025767284745,0.397950779937541,0.243103307857344,0.2011091885749,0.198139066267699,0.176782199983964,0.358929517858644,0.189938696498163,0.291290843469767,0.259045881687574,0.195860779595427,0.125,43,0.641791044776119,2,TRUE,0,1,1,TRUE
"161","2_d4","A=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,2,0.0246913580246914,2,NA,1,0,0,FALSE
"162","2_d4","A=1",0.0706702577352989,0.0710350051330905,0.053452799873534,0.0548434577197882,0.102662901453803,0.0456814006640728,0.0489243225730458,0.077994391437296,0.0690818488739767,0.0688470734452327,0.0520530241234258,0.0565665121829731,0.10433826091857,0.0463056212959659,0.0807176774906509,0.0871874900347772,0.125,8,0.0987654320987654,2,FALSE,1,0,0,TRUE
"163","2_d4","Au=0",0.175367662386406,0.171637576291048,0.159078396927777,0.3727216859989,0.186664073289742,0.342600063199326,0.37507592973707,0.2488614551703,0.169801536571045,0.164418899602723,0.143719452302892,0.351199630990234,0.171833694638814,0.316183856623139,0.280508806241619,0.218995247169405,0.125,34,0.419753086419753,2,TRUE,1,0,0,TRUE
"164","2_d4","Au=1",0.0725558612995858,0.0692354054529861,0.0574939898945212,0.058557430773634,0.113147983580166,0.0460611737918707,0.0518495306929386,0.0976212561031292,0.0690818488739767,0.0648997779133916,0.0520530241234258,0.0565665121829731,0.103639768777505,0.0463056212959659,0.0807176774906509,0.0955127909534559,0.125,5,0.0617283950617284,2,FALSE,1,0,0,TRUE
"165","2_d4","B=0",0.485181923877588,0.488895205912423,0.567718295094341,0.327757020786683,0.347300512083025,0.292080498858824,0.330772463219721,0.241057309432111,0.500211293442211,0.508204955775862,0.594836221511634,0.351199630990234,0.367750503775496,0.316183856623139,0.327163119143483,0.245282303453724,0.125,21,0.259259259259259,2,TRUE,1,0,0,TRUE
"166","2_d4","B=1",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,0,0,2,NA,1,0,0,FALSE
