"","subject_id","trial_id","Respondent","Response","Observed","pgroup","Actual","include","structure","trial_type","trial_structure_type","Variable","SE"
"3545","mudxm7d12c","3_c5","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0549819912977524
"3546","mudxm7d12c","3_c5","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0188509684449437
"3547","mudxm7d12c","3_d3","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0544925843115552
"3548","mudxm7d12c","3_d3","sampled_variable","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","A",0.0118336880641429
"3549","mudxm7d12c","3_d4","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0601360065050543
"3550","mudxm7d12c","3_d4","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0601360065050543
"3551","mudxm7d12c","3_d6","node3","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0548462684329549
"3552","mudxm7d12c","3_d6","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0548462684329549
"3553","mz4dqops69","1_c2","node3","A=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0626686573357484
"3554","mz4dqops69","1_c2","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0224389788271049
"3555","mz4dqops69","1_d1","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0564461065927187
"3556","mz4dqops69","1_d1","sampled_variable","A=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.045720811704704
"3557","mz4dqops69","1_d2","node3","B=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0447778266971195
"3558","mz4dqops69","1_d2","sampled_variable","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0569116244973546
"3559","mz4dqops69","1_d5","node3","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0625477555777169
"3560","mz4dqops69","1_d5","sampled_variable","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0625477555777169
"3561","mz4dqops69","2_c1","node3","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0578658992394703
"3562","mz4dqops69","2_c1","sampled_variable","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0385421799621561
"3563","mz4dqops69","2_c4","node3","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0353863156437056
"3564","mz4dqops69","2_c4","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0615174810815215
"3565","mz4dqops69","2_d2","node3","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"3566","mz4dqops69","2_d2","sampled_variable","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"3567","mz4dqops69","2_d3","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","A",0.0289459672457666
"3568","mz4dqops69","2_d3","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0452562069842922
"3569","mz4dqops69","2_d7","node3","A=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0.0349145905763851
"3570","mz4dqops69","2_d7","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.046642226110208
"3571","mz4dqops69","3_c2","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0316936801672788
"3572","mz4dqops69","3_c2","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","B",0.0381295971999709
"3573","mz4dqops69","3_c5","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0531331339486291
"3574","mz4dqops69","3_c5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0413541441930584
"3575","mz4dqops69","3_d6","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","A",0.0119753933567385
"3576","mz4dqops69","3_d6","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","A",0.0323935456589075
"3577","n12dr9r17v","1_c1","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0591917588755661
"3578","n12dr9r17v","1_c1","sampled_variable","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0591917588755661
"3579","n12dr9r17v","1_c4","node3","Bu=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0325723316654405
"3580","n12dr9r17v","1_c4","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0510310363079829
"3581","n12dr9r17v","1_c5","node3","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0649817036200177
"3582","n12dr9r17v","1_c5","sampled_variable","B=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0338341793380395
"3583","n12dr9r17v","1_d5","node3","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0625477555777169
"3584","n12dr9r17v","1_d5","sampled_variable","A=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0454075608932933
"3585","n12dr9r17v","2_c2","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0573340706329434
"3586","n12dr9r17v","2_c2","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0309317332882649
"3587","n12dr9r17v","2_d2","node3","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"3588","n12dr9r17v","2_d2","sampled_variable","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"3589","n12dr9r17v","2_d4","node3","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0548353802230636
"3590","n12dr9r17v","2_d4","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0548353802230636
"3591","n12dr9r17v","3_c2","node3","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0635955295659716
"3592","n12dr9r17v","3_c2","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0316936801672788
"3593","n12dr9r17v","3_d1","node3","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0549818527885886
"3594","n12dr9r17v","3_d1","sampled_variable","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.0494691199076192
"3595","n12dr9r17v","3_d5","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0573340706329434
"3596","n12dr9r17v","3_d5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0478002401017333
"3597","n12dr9r17v","3_d6","node3","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0548462684329549
"3598","n12dr9r17v","3_d6","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0548462684329549
"3599","n12dr9r17v","3_d7","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.0502202556153797
"3600","n12dr9r17v","3_d7","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0
"3601","ndw7ougeta","1_d5","node3","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0162585148747693
"3602","ndw7ougeta","1_d5","sampled_variable","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0625477555777169
"3603","ndw7ougeta","1_d5","node3","Bu=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","B",0.0276872531538609
"3604","ndw7ougeta","1_d5","sampled_variable","A=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0454075608932933
"3605","ndw7ougeta","2_c1","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0508070863524162
"3606","ndw7ougeta","2_c1","sampled_variable","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0385421799621561
"3607","ndw7ougeta","2_c2","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0573340706329434
"3608","ndw7ougeta","2_c2","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0309317332882649
"3609","ndw7ougeta","2_c4","node3","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0615174810815215
"3610","ndw7ougeta","2_c4","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0615174810815215
"3611","ndw7ougeta","2_d6","node3","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,FALSE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0285336029454509
"3612","ndw7ougeta","2_d6","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0343960127198461
"3613","ndw7ougeta","3_c3","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.035202950213681
"3614","ndw7ougeta","3_c3","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0387749797206909
"3615","ndw7ougeta","3_c5","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0134218954163718
"3616","ndw7ougeta","3_c5","sampled_variable","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0549819912977524
"3617","ndw7ougeta","3_d1","node3","B=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,FALSE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0384792812699608
"3618","ndw7ougeta","3_d1","sampled_variable","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.026636076335416
"3619","ndw7ougeta","3_d2","node3","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,FALSE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0196359546370233
"3620","ndw7ougeta","3_d2","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0586225941284341
"3621","ndw7ougeta","3_d2","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0273640184098717
"3622","ndw7ougeta","3_d2","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0586225941284341
"3623","ndw7ougeta","3_d7","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0.0510627790803381
"3624","ndw7ougeta","3_d7","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0.0525723487382089
"3625","nhe8u0vgzw","1_c2","node3","A=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0626686573357484
"3626","nhe8u0vgzw","1_c2","sampled_variable","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0159984306571507
"3627","nhe8u0vgzw","1_d6","node3","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","A",0.0516748302942303
"3628","nhe8u0vgzw","1_d6","sampled_variable","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0624694749676542
"3629","nhe8u0vgzw","2_c1","node3","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0281328051253992
"3630","nhe8u0vgzw","2_c1","sampled_variable","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0385421799621561
"3631","nhe8u0vgzw","2_c3","node3","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.0573178273605458
"3632","nhe8u0vgzw","2_c3","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0226274169979695
"3633","nhe8u0vgzw","2_c5","node3","A=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0320282242445023
"3634","nhe8u0vgzw","2_c5","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0518753947586204
"3635","nhe8u0vgzw","2_d4","node3","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","B",0.048692014675717
"3636","nhe8u0vgzw","2_d4","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0267401765289684
"3637","nhe8u0vgzw","2_d5","node3","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0585150825754308
"3638","nhe8u0vgzw","2_d5","sampled_variable","A=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0460792851956453
"3639","nhe8u0vgzw","3_c4","node3","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0568600308499112
"3640","nhe8u0vgzw","3_c4","sampled_variable","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0252903790153167
"3641","nhe8u0vgzw","3_d1","node3","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.0494691199076192
"3642","nhe8u0vgzw","3_d1","sampled_variable","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.026636076335416
"3643","nhe8u0vgzw","3_d4","node3","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","B",0.0456304145941567
"3644","nhe8u0vgzw","3_d4","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0601360065050543
"3645","nhe8u0vgzw","3_d5","node3","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","B",0.0309317332882649
"3646","nhe8u0vgzw","3_d5","sampled_variable","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0573340706329434
"3647","nhe8u0vgzw","3_d7","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0.0510627790803381
"3648","nhe8u0vgzw","3_d7","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.0259458124788025
"3649","nj1q4uva59","1_d1","node3","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0394086756033113
"3650","nj1q4uva59","1_d1","sampled_variable","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0564461065927187
"3651","nj1q4uva59","2_c2","node3","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","B",0.0387749797206909
"3652","nj1q4uva59","2_c2","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0331705885212911
"3653","nj1q4uva59","2_c3","node3","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0502202556153797
"3654","nj1q4uva59","2_c3","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0226274169979695
"3655","nj1q4uva59","2_c5","node3","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0394622570729316
"3656","nj1q4uva59","2_c5","sampled_variable","A=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0320282242445023
"3657","nj1q4uva59","2_d2","node3","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"3658","nj1q4uva59","2_d2","sampled_variable","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,FALSE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0193671302438444
"3659","nj1q4uva59","2_d3","node3","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0585770699905353
"3660","nj1q4uva59","2_d3","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","A",0.0207902385303098
"3661","nj1q4uva59","2_d5","node3","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0585150825754308
"3662","nj1q4uva59","2_d5","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0585150825754308
"3663","nj1q4uva59","2_d6","node3","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0589315616963706
"3664","nj1q4uva59","2_d6","sampled_variable","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0589315616963706
"3665","nj1q4uva59","3_c1","node3","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0532443702466558
